statistic_yyymm,site_id,village,birth_total,birth_total_m,birth_total_f,death_total,death_m,death_f,marry_pair,divorce_pair
統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10607,新竹市北　區,士林里,4,2,2,1,1,0,1,0
10607,新竹市北　區,福林里,1,0,1,3,1,2,4,1
10607,新竹市北　區,古賢里,0,0,0,0,0,0,1,0
10607,新竹市北　區,湳雅里,5,1,4,2,0,2,1,1
10607,新竹市北　區,舊社里,7,2,5,2,0,2,4,0
10607,新竹市北　區,武陵里,6,4,2,8,4,4,3,4
10607,新竹市北　區,南寮里,8,3,5,5,1,4,3,0
10607,新竹市北　區,舊港里,0,0,0,0,0,0,0,0
10607,新竹市北　區,康樂里,2,2,0,1,0,1,1,0
10607,新竹市北　區,港北里,0,0,0,0,0,0,0,0
10607,新竹市北　區,中寮里,2,1,1,5,2,3,0,0
10607,新竹市北　區,海濱里,0,0,0,3,1,2,0,4
10607,新竹市北　區,客雅里,0,0,0,2,1,1,1,0
10607,新竹市北　區,育英里,4,3,1,2,2,0,3,1
10607,新竹市北　區,曲溪里,7,4,3,3,2,1,3,3
10607,新竹市北　區,西雅里,2,1,1,2,2,0,1,0
10607,新竹市北　區,南勢里,3,2,1,7,5,2,1,2
10607,新竹市北　區,大鵬里,0,0,0,0,0,0,0,0
10607,新竹市北　區,境福里,6,3,3,2,2,0,3,1
10607,新竹市北　區,磐石里,3,2,1,8,5,3,1,2
10607,新竹市北　區,新雅里,4,1,3,4,4,0,2,0
10607,新竹市北　區,光華里,1,1,0,1,0,1,2,1
10607,新竹市北　區,金華里,0,0,0,3,2,1,5,1
10607,新竹市北　區,金竹里,4,1,3,5,4,1,1,2
10607,新竹市北　區,湳中里,7,3,4,2,2,0,1,2
10607,新竹市北　區,金雅里,1,0,1,2,1,1,0,0
10607,新竹市北　區,台溪里,2,1,1,0,0,0,1,0
10607,新竹市北　區,中雅里,1,0,1,6,4,2,3,1
10607,新竹市香山區,港南里,0,0,0,0,0,0,2,4
10607,新竹市香山區,虎山里,3,0,3,2,1,1,1,3
10607,新竹市香山區,虎林里,2,1,1,2,2,0,1,1
10607,新竹市香山區,浸水里,3,1,2,0,0,0,1,0
10607,新竹市香山區,樹下里,3,1,2,3,2,1,2,0
10607,新竹市香山區,埔前里,7,3,4,2,0,2,2,0
10607,新竹市香山區,中埔里,1,0,1,6,3,3,1,1
10607,新竹市香山區,牛埔里,5,1,4,2,2,0,3,0
10607,新竹市香山區,頂埔里,8,6,2,3,2,1,4,0
10607,新竹市香山區,東香里,4,3,1,0,0,0,2,2
10607,新竹市香山區,香村里,2,2,0,2,1,1,2,3
10607,新竹市香山區,香山里,5,4,1,7,5,2,6,0
10607,新竹市香山區,大庄里,6,5,1,2,1,1,1,1
10607,新竹市香山區,美山里,2,1,1,0,0,0,0,0
10607,新竹市香山區,朝山里,7,2,5,0,0,0,2,0
10607,新竹市香山區,海山里,0,0,0,2,1,1,1,1
10607,新竹市香山區,茄苳里,1,1,0,0,0,0,1,0
10607,新竹市香山區,大湖里,1,0,1,0,0,0,0,0
10607,新竹市香山區,南隘里,2,1,1,0,0,0,1,0
10607,新竹市香山區,中隘里,2,1,1,0,0,0,1,0
10607,新竹市香山區,內湖里,2,2,0,2,2,0,3,2
10607,新竹市香山區,鹽水里,1,1,0,2,1,1,0,1
10607,新竹市香山區,南港里,1,1,0,1,1,0,1,0
10607,新竹市香山區,頂福里,1,0,1,2,1,1,2,3
10607,嘉義市東　區,荖藤里,4,3,1,3,2,1,2,0
10607,嘉義市東　區,後湖里,4,2,2,4,2,2,2,0
10607,嘉義市東　區,仁義里,1,0,1,2,1,1,1,0
10607,嘉義市東　區,中庄里,1,0,1,1,1,0,0,0
10607,嘉義市東　區,頂庄里,5,3,2,1,0,1,0,2
10607,嘉義市東　區,圳頭里,5,4,1,6,2,4,0,1
10607,嘉義市東　區,新店里,1,0,1,3,3,0,1,2
10607,嘉義市東　區,後庄里,2,1,1,1,0,1,2,2
10607,嘉義市東　區,王田里,4,2,2,1,1,0,4,0
10607,嘉義市東　區,東川里,0,0,0,2,2,0,0,0
10607,嘉義市東　區,太平里,4,2,2,2,1,1,1,0
10607,嘉義市東　區,盧厝里,0,0,0,0,0,0,1,1
10607,嘉義市東　區,鹿寮里,0,0,0,1,0,1,0,0
10607,嘉義市東　區,長竹里,1,1,0,2,2,0,2,0
10607,嘉義市東　區,短竹里,0,0,0,0,0,0,0,0
10607,嘉義市東　區,新開里,1,0,1,2,1,1,1,0
10607,嘉義市東　區,宣信里,1,0,1,1,1,0,0,1
10607,嘉義市東　區,興南里,1,1,0,2,1,1,0,0
10607,嘉義市東　區,豐年里,1,0,1,1,1,0,0,1
10607,嘉義市東　區,芳草里,4,2,2,2,1,1,0,0
10607,嘉義市東　區,芳安里,2,2,0,1,0,1,3,1
10607,嘉義市東　區,頂寮里,1,1,0,1,1,0,1,0
10607,嘉義市東　區,安寮里,2,2,0,3,2,1,0,0
10607,嘉義市東　區,興安里,0,0,0,1,1,0,2,0
10607,嘉義市東　區,興村里,2,2,0,1,0,1,3,0
10607,嘉義市東　區,興仁里,4,2,2,1,1,0,1,0
10607,嘉義市東　區,過溝里,0,0,0,1,0,1,1,0
10607,嘉義市東　區,民族里,0,0,0,1,0,1,0,0
10607,嘉義市東　區,朝陽里,0,0,0,1,1,0,1,0
10607,嘉義市東　區,華南里,1,0,1,5,1,4,0,1
10607,嘉義市東　區,東興里,1,0,1,1,1,0,0,0
10607,嘉義市東　區,中山里,0,0,0,1,0,1,1,1
10607,嘉義市東　區,中央里,1,0,1,2,2,0,1,0
10607,嘉義市東　區,林森里,2,0,2,3,1,2,1,1
10607,嘉義市東　區,北門里,0,0,0,1,0,1,0,0
10607,嘉義市東　區,蘭潭里,0,0,0,3,2,1,0,0
10607,嘉義市東　區,文雅里,3,1,2,5,2,3,0,0
10607,嘉義市東　區,安業里,0,0,0,2,1,1,0,1
10607,嘉義市東　區,義教里,2,0,2,2,0,2,1,2
10607,嘉義市西　區,香湖里,0,0,0,1,0,1,0,0
10607,嘉義市西　區,湖邊里,5,3,2,1,1,0,1,1
10607,嘉義市西　區,北榮里,1,1,0,2,2,0,0,2
10607,嘉義市西　區,重興里,0,0,0,0,0,0,0,0
10607,嘉義市西　區,竹圍里,2,2,0,3,0,3,2,1
10607,嘉義市西　區,新厝里,4,4,0,5,2,3,1,1
10607,嘉義市西　區,保安里,2,2,0,1,1,0,2,0
10607,嘉義市西　區,北湖里,1,0,1,1,1,0,0,0
10607,嘉義市西　區,下埤里,2,2,0,1,0,1,1,0
10607,嘉義市西　區,竹村里,2,2,0,2,1,1,0,1
10607,嘉義市西　區,大溪里,2,0,2,0,0,0,1,1
10607,嘉義市西　區,福全里,5,4,1,3,1,2,1,2
10607,嘉義市西　區,西平里,4,2,2,2,2,0,3,3
10607,嘉義市西　區,磚󿾨里,3,1,2,1,0,1,0,1
10607,嘉義市西　區,港坪里,1,1,0,0,0,0,0,0
10607,嘉義市西　區,頭港里,0,0,0,0,0,0,0,0
10607,嘉義市西　區,劉厝里,6,3,3,3,1,2,2,2
10607,嘉義市西　區,新西里,0,0,0,7,4,3,0,2
10607,嘉義市西　區,書院里,0,0,0,0,0,0,1,1
10607,嘉義市西　區,培元里,2,1,1,2,0,2,0,0
10607,嘉義市西　區,垂楊里,2,2,0,2,2,0,0,0
10607,嘉義市西　區,車店里,3,1,2,4,2,2,2,1
10607,嘉義市西　區,福民里,2,1,1,2,1,1,1,1
10607,嘉義市西　區,湖內里,2,2,0,3,1,2,1,1
10607,嘉義市西　區,美源里,1,1,0,0,0,0,1,1
10607,嘉義市西　區,育英里,2,0,2,2,0,2,1,0
10607,嘉義市西　區,致遠里,2,2,0,8,7,1,1,0
10607,嘉義市西　區,光路里,1,0,1,5,3,2,2,0
10607,嘉義市西　區,翠岱里,0,0,0,4,3,1,0,0
10607,嘉義市西　區,自強里,1,0,1,1,0,1,2,0
10607,嘉義市西　區,永和里,1,0,1,1,0,1,0,2
10607,嘉義市西　區,新富里,1,1,0,2,2,0,0,0
10607,嘉義市西　區,文化里,2,2,0,3,0,3,1,0
10607,嘉義市西　區,西榮里,1,0,1,3,3,0,1,1
10607,嘉義市西　區,國華里,0,0,0,3,2,1,0,0
10607,嘉義市西　區,番社里,0,0,0,5,2,3,1,0
10607,嘉義市西　區,導明里,1,1,0,0,0,0,0,1
10607,嘉義市西　區,慶安里,0,0,0,2,0,2,1,0
10607,嘉義市西　區,後驛里,2,0,2,4,3,1,1,0
10607,嘉義市西　區,福安里,3,2,1,0,0,0,0,0
10607,嘉義市西　區,獅子里,3,2,1,1,1,0,1,1
10607,嘉義市西　區,紅瓦里,0,0,0,0,0,0,0,1
10607,嘉義市西　區,保福里,3,2,1,0,0,0,1,0
10607,嘉義市西　區,保生里,5,4,1,1,1,0,4,0
10607,嘉義市西　區,北新里,0,0,0,1,1,0,0,0
10607,金門縣金城鎮,東門里,3,2,1,4,3,1,3,1
10607,金門縣金城鎮,西門里,12,6,6,5,4,1,4,2
10607,金門縣金城鎮,南門里,4,2,2,1,0,1,0,1
10607,金門縣金城鎮,北門里,2,1,1,0,0,0,0,1
10607,金門縣金城鎮,古城里,4,3,1,1,0,1,0,2
10607,金門縣金城鎮,金水里,3,2,1,0,0,0,1,0
10607,金門縣金城鎮,珠沙里,6,5,1,0,0,0,0,2
10607,金門縣金城鎮,賢庵里,5,2,3,6,3,3,2,0
10607,金門縣金湖鎮,新市里,4,2,2,3,0,3,3,1
10607,金門縣金湖鎮,山外里,4,4,0,1,1,0,0,0
10607,金門縣金湖鎮,正義里,4,2,2,2,0,2,1,1
10607,金門縣金湖鎮,料羅里,0,0,0,1,0,1,0,0
